Optical Parameter Monitor 7.0.5319.1035

Power Meter,PM100USB
7565.794,0.20861
7568.521,0.20857
7571.062,0.20861
7573.760,0.20848
7576.394,0.20848
7579.134,0.20848
7581.762,0.20867
7584.405,0.2088
7587.069,0.20903
7589.770,0.20929
7592.393,0.2092
7595.073,0.20933
7597.772,0.2091
7600.380,0.209
7603.060,0.2091
7605.747,0.20887
7608.407,0.20887
7611.074,0.2088
7613.762,0.20877
7616.388,0.20877
7619.058,0.20884
7621.791,0.20887
7624.399,0.2088
7627.068,0.2089
7629.770,0.2089
7632.442,0.20877
7635.090,0.20884
7637.776,0.2089
7640.386,0.20867
7643.057,0.2089
7645.751,0.20897
7648.385,0.20884
7651.102,0.20877
7653.745,0.20887
7656.358,0.2089
7659.046,0.20887
7661.735,0.20893
7664.380,0.20884
7667.048,0.20893
7669.745,0.2089
7672.388,0.20874
7675.045,0.20903
7677.732,0.20877
7680.354,0.20887
7683.032,0.20887
7685.750,0.20884
7688.383,0.20877
7691.004,0.2088
7693.729,0.209
7696.355,0.2089
7699.029,0.20884
7701.763,0.20893
7704.396,0.20884
7707.028,0.20877
7709.730,0.20874
7712.359,0.20887
7715.003,0.20867
7717.730,0.20871
7720.385,0.20874
7723.067,0.20867
7725.760,0.20864
7728.391,0.20874
7731.033,0.20844
7734.176,0.20864
7736.809,0.20877
7739.395,0.20857
7742.028,0.20871
7744.756,0.20864
7747.388,0.20857
7750.030,0.20851
7752.761,0.20867
7755.391,0.20828
7758.064,0.20864
7760.768,0.20854
7763.428,0.20851
7766.128,0.20851
7768.964,0.20857
7771.824,0.20828
7774.386,0.20838
7777.028,0.20841
7779.749,0.20835
7782.397,0.20841
7785.041,0.20844
7787.747,0.20844
7790.368,0.20841
7793.013,0.20857
7795.743,0.20828
7798.376,0.20831
7801.019,0.20848
7803.757,0.20857
7806.372,0.20861
7809.019,0.20857
7811.746,0.20848
7814.414,0.20835
7817.027,0.20841
7819.751,0.20841
7822.372,0.20841
7825.023,0.20851
7827.751,0.20831
7830.394,0.20838
7833.037,0.20835
7835.763,0.20848
7838.390,0.20831
7841.043,0.20864
7843.773,0.20854
7846.378,0.20854
7849.047,0.20835
7851.773,0.20841
7854.408,0.20848
7857.086,0.20841
7859.769,0.20848
7862.361,0.20838
7865.061,0.20844
7867.777,0.20828
7870.401,0.20831
7873.055,0.20828
7875.777,0.20841
7878.391,0.20828
7881.089,0.20848
7883.787,0.20848
7886.428,0.20844
7889.044,0.20841
7891.824,0.20854
7894.401,0.20825
7897.052,0.20844
7899.767,0.20851
7902.373,0.20844
7905.034,0.20835
7907.770,0.20848
7910.388,0.20825
7913.049,0.20838
7915.763,0.20825
7918.394,0.20825
7921.050,0.20844
7923.846,0.20828
7926.779,0.20838
7929.411,0.20828
7932.108,0.20838
7934.786,0.20822
7937.455,0.20828
7940.150,0.20835
7942.782,0.20825
7945.364,0.20818
7948.051,0.20831
7950.775,0.20812
7953.364,0.20818
7956.052,0.20812
7958.764,0.20825
7961.375,0.20822
7964.054,0.20815
7966.762,0.20815
7969.366,0.20812
7972.051,0.20828
7974.772,0.20815
7977.372,0.20812
7980.017,0.20815
7982.734,0.20818
7985.376,0.20822
7988.011,0.20822
7990.731,0.20831
7993.329,0.20815
7996.004,0.20825
7998.731,0.20812
8001.419,0.20822
8004.039,0.20822
8006.760,0.20815
8009.366,0.20802
8012.079,0.20825
8014.768,0.20812
8017.372,0.20812
8020.055,0.20822
8022.774,0.20828
8025.372,0.20825
8028.031,0.20822
8030.790,0.20831
8033.379,0.20808
8036.017,0.20808
8038.768,0.20831
8041.377,0.20812
8044.020,0.20831
8046.805,0.20815
8049.416,0.20822
8052.022,0.20828
8054.761,0.20805
8057.364,0.20818
8060.019,0.20815
8062.769,0.20828
8065.413,0.20828
8068.077,0.20818
8070.773,0.20831
8073.368,0.20815
8076.062,0.20835
8078.778,0.20822
8081.381,0.20841
8084.027,0.20822
8086.812,0.20831
8089.364,0.20835
8092.028,0.20828
8094.769,0.20835
8097.373,0.20841
8100.040,0.20828
8102.775,0.20841
8105.379,0.20831
8108.024,0.20835
8110.760,0.20825
8113.341,0.20851
8115.979,0.20828
8118.761,0.20831
8121.331,0.20835
8123.982,0.20841
8126.756,0.20841
8129.409,0.20841
8132.025,0.20844
8134.775,0.20828
8137.381,0.20848
8140.023,0.20825
8142.796,0.20857
8145.372,0.20828
8148.022,0.20838
8150.767,0.20838
8153.381,0.20851
8156.034,0.20854
8158.768,0.20851
8161.379,0.20854
8164.030,0.20851
8166.773,0.20861
8169.357,0.20857
8172.033,0.20841
8174.765,0.20857
8177.350,0.20861
8180.025,0.20857
8182.774,0.20867
8185.557,0.20864
8188.394,0.20854
8191.039,0.20857
8193.772,0.20841
8196.673,0.20844
8199.377,0.20841
8202.019,0.20871
8204.774,0.20848
8207.359,0.20854
8210.016,0.20848
8212.777,0.20857
8215.345,0.20848
8218.076,0.20857
8220.771,0.20864
8223.522,0.20867
8226.386,0.20864
8229.032,0.20854
8231.677,0.20857
8234.357,0.20864
8237.017,0.20844
8239.688,0.20848
8242.351,0.20844
8245.026,0.20864
8247.704,0.20851
8250.349,0.20848
8253.337,0.20851
8256.046,0.20851
8258.670,0.20867
8261.352,0.20861
8264.030,0.20871
8266.687,0.20861
8269.538,0.2088
8272.377,0.20864
8275.023,0.20854
8277.720,0.20857
8280.358,0.20848
8283.021,0.20864
8290.422,0.20854
8293.034,0.20854
8295.683,0.20861
8298.360,0.20851
8300.980,0.20871
8303.670,0.20861
8306.312,0.20851
8308.982,0.20851
8311.639,0.20851
8314.315,0.20848
8317.009,0.20848
8319.672,0.20854
8322.305,0.20848
8324.983,0.20831
8327.658,0.20835
8330.304,0.20848
8332.982,0.20851
8335.660,0.20828
8338.309,0.20825
8340.999,0.20812
8343.636,0.20838
8346.318,0.20831
8349.007,0.20841
8351.659,0.20844
8354.451,0.20841
8357.006,0.20851
8359.661,0.20867
8362.376,0.20867
8364.998,0.20884
8367.695,0.20877
8370.352,0.20864
8372.992,0.20877
8375.659,0.20857
8378.346,0.20835
8381.066,0.20857
8383.669,0.20851
8386.341,0.20844
8388.991,0.20818
8391.765,0.20838
8394.383,0.20802
8396.991,0.20828
8399.630,0.20825
8402.335,0.20782
8404.955,0.20782
8407.694,0.20773
8410.339,0.20769
8412.994,0.2074
8415.670,0.20753
8418.358,0.20756
8421.019,0.20737
8423.680,0.2074
8426.353,0.2074
8429.000,0.20727
8431.683,0.2074
8434.361,0.20746
8436.995,0.20759
8439.678,0.20769
8442.352,0.20759
8444.995,0.2075
8447.706,0.2074
8450.306,0.20697
8453.001,0.20671
8455.674,0.20681
8458.373,0.20658
8461.031,0.20655
8463.675,0.20658
8466.347,0.20642
8468.993,0.20616
8471.671,0.20625
8474.382,0.20616
8477.006,0.20599
8479.678,0.20612
8482.351,0.20616
8485.002,0.20629
8487.689,0.20648
8490.337,0.20658
8493.006,0.20648
8495.664,0.20655
8498.339,0.20655
8500.983,0.20635
8503.663,0.20642
8506.318,0.20612
8508.978,0.20593
8511.665,0.20583
8514.355,0.20567
8517.015,0.2057
8519.691,0.20567
8522.344,0.20557
8525.003,0.2055
8527.723,0.20534
8530.320,0.20563
8533.002,0.20544
8535.683,0.20554
8538.352,0.2057
8541.041,0.20586
8543.677,0.20583
8546.327,0.20589
8549.008,0.20589
8551.677,0.20593
8554.357,0.20612
8556.999,0.20596
8559.651,0.20606
8562.342,0.20599
8565.016,0.20619
8567.648,0.20603
8570.331,0.20603
8573.000,0.20596
8575.644,0.20586
8578.330,0.20589
8581.039,0.20593
8583.643,0.20603
8586.328,0.20606
8589.003,0.20609
8591.654,0.20583
8594.362,0.20599
8596.996,0.20583
8599.664,0.20586
8602.339,0.20589
8604.988,0.20606
8607.735,0.20583
8610.312,0.2058
8612.997,0.20593
8615.649,0.20576
8618.317,0.20586
8621.017,0.20593
8623.735,0.2058
8626.324,0.20586
8629.007,0.20593
8631.641,0.20567
8634.318,0.20593
8636.978,0.20576
8639.660,0.20589
8642.318,0.20593
8644.998,0.20612
8647.668,0.20593
8650.320,0.20593
8652.993,0.20589
8655.653,0.20576
8658.376,0.20586
8661.009,0.20603
8663.640,0.20596
8666.323,0.20593
8668.990,0.20603
8671.648,0.20596
8674.402,0.20586
8677.033,0.2058
8679.967,0.2058
8682.649,0.20593
8685.347,0.20586
8687.990,0.20609
8690.611,0.20586
8693.280,0.20586
8695.938,0.20599
8698.612,0.2058
8701.389,0.20589
8703.970,0.20576
8706.649,0.2057
8709.324,0.2058
8712.006,0.2057
8714.673,0.2057
8717.324,0.20573
8719.963,0.20586
8722.693,0.2058
8725.332,0.20583
8727.977,0.2058
8730.648,0.20576
8733.337,0.20589
8736.006,0.20593
8738.646,0.20586
8741.328,0.20603
8743.978,0.20599
8746.655,0.20609
8749.366,0.20661
8751.994,0.20668
8754.655,0.20638
8757.342,0.20652
8759.983,0.20668
8762.710,0.20638
8765.322,0.20638
8768.048,0.20642
8770.661,0.20629
8773.326,0.20638
8775.989,0.20629
8778.641,0.20645
8782.566,0.20652
8785.329,0.20652
8787.963,0.20645
8790.639,0.20668
8793.294,0.20652
8796.004,0.20632
8798.645,0.20661
8801.388,0.20652
8803.969,0.20655
8806.657,0.20655
8809.361,0.20678
8811.948,0.20642
8814.652,0.20674
8817.328,0.20668
8819.994,0.20665
8822.687,0.20665
8825.308,0.20671
8827.973,0.20661
8830.646,0.20694
8833.296,0.20727
8836.011,0.2073
8838.715,0.20766
8841.316,0.20756
8843.973,0.20743
8846.648,0.20733
8849.304,0.20727
8851.983,0.20697
8854.654,0.20688
8857.348,0.20691
8859.970,0.20694
8862.686,0.20691
8865.300,0.20678
8868.029,0.20717
8870.627,0.20717
8873.298,0.2075
8876.017,0.20759
8878.621,0.20779
8881.289,0.20789
8883.968,0.20782
8886.618,0.20799
8889.326,0.20786
8891.971,0.20805
8894.639,0.20776
8897.299,0.20792
8899.980,0.20782
8902.665,0.20782
8905.294,0.20779
8907.982,0.20792
8910.628,0.20769
8913.292,0.20782
8915.968,0.20766
8918.661,0.20779
8921.304,0.20776
8923.978,0.20776
8926.620,0.20773
8929.315,0.20759
8931.972,0.20759
8934.651,0.20756
8937.304,0.20776
8939.962,0.20756
8942.649,0.20766
8945.295,0.20763
8947.986,0.20766
8950.616,0.20759
8953.290,0.20753
8956.012,0.20746
8958.622,0.2075
8961.291,0.20737
8963.967,0.20714
8966.623,0.20701
8969.376,0.20665
8971.968,0.20665
8974.701,0.20674
8977.297,0.20645
8979.983,0.20661
8982.629,0.20665
8985.308,0.20652
8987.998,0.20665
8990.625,0.20642
8993.309,0.20648
8995.951,0.20576
8998.626,0.20593
9001.401,0.20596
9004.336,0.20616
9007.001,0.20629
9009.619,0.20616
9012.298,0.20632
9014.947,0.20625
9017.620,0.20619
9020.305,0.20635
9022.946,0.20661
9025.632,0.20625
9028.306,0.20616
9031.010,0.2054
9033.624,0.20459
9036.301,0.20406
9038.948,0.20384
9041.621,0.20331
9044.331,0.20312
9046.954,0.20299
9049.628,0.20266
9052.309,0.2024
9054.943,0.20253
9057.711,0.20253
9060.296,0.20263
9062.951,0.2024
9065.695,0.20246
9068.307,0.20217
9070.998,0.20214
9073.628,0.20204
9076.309,0.20194
9078.946,0.20178
9081.647,0.20168
9084.310,0.20259
9086.943,0.20348
9089.624,0.20419
9092.291,0.20449
9094.944,0.20491
9097.622,0.20518
9100.304,0.20557
9102.942,0.2057
9105.626,0.20586
9108.324,0.2058
9110.986,0.20593
9113.629,0.20603
9116.421,0.20596
9119.312,0.20599
9121.957,0.20612
9124.618,0.2058
9127.303,0.20596
9129.950,0.20589
9132.638,0.20576
9135.277,0.20576
9137.948,0.2057
9140.624,0.20573
9143.297,0.20599
9145.951,0.20586
9148.618,0.20576
9151.357,0.2057
9153.945,0.20596
9156.624,0.20554
9159.307,0.2058
9161.937,0.20576
9164.624,0.20563
9167.273,0.20576
9169.953,0.20573
9172.662,0.20554
9175.295,0.20563
9177.950,0.20554
9180.617,0.20554
9183.281,0.20557
9186.059,0.2055
9188.969,0.20547
9191.659,0.2054
9194.360,0.2054
9196.963,0.20547
9199.628,0.20537
9202.390,0.20557
9204.959,0.2054
9207.729,0.20547
9210.538,0.2055
9213.589,0.20534
9216.279,0.20537
9218.945,0.20537
9221.599,0.20527
9224.333,0.20531
9226.950,0.20518
9229.609,0.20518
9232.267,0.20527
9234.968,0.20534
9237.640,0.20514
9240.289,0.20514
9242.949,0.20508
9245.600,0.20521
9248.266,0.20508
9250.950,0.20504
9253.591,0.20501
9256.268,0.20527
9258.940,0.20534
9261.584,0.20563
9264.265,0.20599
9266.942,0.20593
9269.600,0.20652
9272.340,0.20671
9275.039,0.20701
9277.947,0.20743
9280.594,0.20782
9283.283,0.20805
9285.987,0.20825
9288.580,0.20815
9291.267,0.20815
9293.917,0.20844
9296.567,0.20857
9299.298,0.20884
9301.930,0.2091
9304.589,0.20907
9307.276,0.20929
9309.953,0.20916
9312.603,0.20926
9315.272,0.20933
9317.910,0.20933
9320.594,0.20933
9323.275,0.20942
9325.920,0.20933
9328.581,0.20753
9331.265,0.20511
9333.917,0.20312
9336.592,0.20187
9339.287,0.20325
9341.893,0.20482
9344.563,0.2058
9347.240,0.20671
9349.903,0.20723
9352.581,0.20773
9355.270,0.20802
9357.889,0.20848
9360.564,0.20884
9363.242,0.20874
9365.881,0.2091
9374.455,0.209
9377.298,0.20907
9379.912,0.20913
9382.593,0.2092
9385.268,0.20926
9387.915,0.20923
9390.585,0.20923
9393.236,0.20913
9395.884,0.20907
9398.552,0.20923
9401.452,0.20916
9404.275,0.20929
9406.879,0.20926
9409.571,0.2092
9412.264,0.20923
9414.908,0.20936
9417.567,0.20923
9420.261,0.20926
9422.890,0.20929
9425.566,0.20923
9428.241,0.2092
9430.900,0.20936
9433.566,0.20746
9436.254,0.20776
9438.889,0.20812
9441.564,0.20848
9444.253,0.20854
9446.891,0.20874
9449.555,0.20877
9452.244,0.209
9454.936,0.20903
9457.567,0.2091
9460.245,0.20923
9462.885,0.20926
9465.561,0.20936
9468.256,0.2092
9470.937,0.20926
9473.558,0.20923
9476.220,0.20923
9478.902,0.20939
9481.566,0.20923
9484.210,0.20929
9486.905,0.2092
9489.567,0.20929
9492.231,0.20903
9494.899,0.20916
9497.599,0.20929
9500.247,0.20923
9502.946,0.20923
9505.567,0.20929
9508.260,0.2092
9510.928,0.20907
9513.595,0.20933
9516.264,0.20903
9518.934,0.20933
9521.574,0.2092
9524.323,0.2092
9526.934,0.20907
9529.603,0.2092
9532.257,0.20903
9534.923,0.20907
9537.597,0.20913
9540.236,0.20923
9542.889,0.20949
9545.533,0.20926
9548.213,0.20929
9550.890,0.2092
9553.604,0.20926
9556.303,0.20926
9558.887,0.20936
9561.542,0.20939
9564.224,0.20936
9566.938,0.20926
9569.567,0.20933
9572.274,0.2092
9574.899,0.20913
9577.560,0.20923
9580.221,0.20933
9582.915,0.20913
9585.579,0.20923
9588.260,0.20913
9590.926,0.20913
9593.576,0.20916
9596.257,0.20929
9598.929,0.20929
9601.539,0.20933
9604.218,0.20929
9606.882,0.20929
9609.534,0.20936
9612.234,0.20936
9614.882,0.20926
9617.541,0.2092
9620.225,0.20929
9622.851,0.20939
9625.531,0.20936
9628.209,0.20936
9630.884,0.20916
9633.546,0.20923
9636.273,0.20929
9638.900,0.20913
9641.575,0.20926
9644.211,0.20923
9646.885,0.20933
9649.574,0.20923
9652.250,0.2092
9654.862,0.20926
9657.527,0.20926
9660.253,0.20929
9662.906,0.20929
9665.539,0.20913
9668.222,0.20916
9670.901,0.20913
9673.575,0.20916
9676.249,0.20926
9678.903,0.2092
9681.601,0.2092
9684.250,0.20929
9686.911,0.20933
9689.542,0.20933
9692.206,0.20933
9694.861,0.20946
9697.572,0.20939
9700.249,0.20949
9702.914,0.20959
9705.574,0.20946
9708.331,0.20952
9710.939,0.20956
9713.547,0.20949
9716.209,0.20972
9718.892,0.20959
9721.540,0.20952
9724.209,0.20952
9726.865,0.20956
9729.575,0.20962
9732.248,0.20972
9734.935,0.20978
9737.571,0.20959
9740.251,0.20982
9742.919,0.20985
9745.578,0.20978
9748.237,0.20992
9750.887,0.20992
9753.576,0.20985
9756.212,0.20988
9758.871,0.21001
9761.542,0.20982
9764.245,0.20988
9766.896,0.20985
9769.586,0.20998
9772.272,0.20998
9774.911,0.21005
9777.588,0.20995
9780.248,0.21014
9782.917,0.21008
9785.597,0.21018
9788.250,0.21021
9790.909,0.21018
9793.571,0.21014
9796.254,0.21011
9798.903,0.21034
9801.552,0.21031
9804.270,0.21024
9806.897,0.21011
9809.570,0.21018
9812.242,0.21014
9814.927,0.21018
9817.572,0.21031
9820.287,0.21005
9822.931,0.21008
9825.574,0.21018
9828.297,0.20995
9830.918,0.21005
9833.629,0.21018
9836.242,0.21001
9838.913,0.21005
9841.551,0.21008
9844.222,0.20992
9846.869,0.20992
9849.544,0.21014
9852.212,0.21001
9854.928,0.21008
9857.540,0.21014
9860.190,0.20985
9862.868,0.20995
9865.767,0.20988
9868.691,0.20978
9871.565,0.20992
9874.216,0.21008
9876.878,0.20982
9879.514,0.20995
9882.193,0.21001
9884.923,0.20995
9887.551,0.20992
9890.215,0.21005
9892.888,0.20992
9895.559,0.20998
9898.216,0.20992
9900.885,0.20998
9903.539,0.20998
9906.223,0.21001
9908.890,0.20975
9911.516,0.20995
9914.187,0.20978
9916.915,0.20982
9919.537,0.20988
9922.178,0.20978
9924.876,0.20978
9927.551,0.20978
9930.239,0.20995
9932.896,0.20988
9935.532,0.21001
9938.196,0.20992
9940.838,0.20995
9943.506,0.20992
9946.182,0.21008
9948.942,0.20998
9951.550,0.20988
9954.203,0.20982
9956.868,0.20995
9959.539,0.20998
9962.225,0.21008
9964.853,0.20998
9967.535,0.20985
9970.219,0.20988
9972.865,0.20992
9975.515,0.20975
9978.196,0.20988
9980.874,0.20988
9983.559,0.20988
9986.212,0.20992
9988.845,0.20992
9991.513,0.20985
9994.364,0.20988
9996.888,0.20998
9999.542,0.20978
